price,n_accommodates,n_bathrooms,n_beds,n_guests_included,n_extra_people,n_minimum_nights,n_number_of_reviews,n_review_scores_rating,n_reviews_per_month,n_days_since,p_host_response_rate,f_property_type,f_room_type,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,d_hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,d_wirelessinternet,neighbourhood_cleansed,property_type,room_type,usd_price_day,usd_cleaning_fee,cancellation_policy,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,f_bathroom,ln_number_of_reviews,f_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating,f_minimum_nights
90,2,1,1,1,0,5,4,90,.19,645,,Apartment,Entire home/apt,moderate,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hackney,Apartment,Entire home/apt,90.00,35,moderate,4.4998097,4,.69314718,.48045301,0,1,1.6094379,1,6.4692502,41.851196,270.74588,416025,268336128,4.4998097,3
60,2,2,1,1,0,1,0,,,,,House,Private room,flexible,Real Bed,Hackney,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,Hackney,House,Private room,60.00,15,flexible,4.0943446,4,.69314718,.48045301,0,2,0,0,,,,,,,1
54,2,1,1,1,25,1,63,96,6.36,296,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,54.00,,moderate,3.9889841,4,.69314718,.48045301,0,1,4.1588831,2,5.6903596,32.380192,184.25494,87616,25934336,4.5643482,1
265,8,3,5,6,20,2,23,88,.41,1664,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,265.00,35,strict,5.57973,64,2.0794415,4.3240771,1.6094379,2,3.1780539,1,7.4169798,55.011589,408.01984,2768896,4607442944,4.4773369,2
85,4,1,2,3,10,1,10,94,1.08,278,,House,Entire home/apt,flexible,Real Bed,Hackney,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,85.00,30,flexible,4.4426513,16,1.3862944,1.9218121,.69314718,1,2.3978953,1,5.6276212,31.67012,178.22743,77284,21484952,4.5432949,1
89,2,1,1,2,10,1,8,98,.22,1106,,Apartment,Entire home/apt,moderate,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,89.00,25,moderate,4.4886365,4,.69314718,.48045301,0,1,2.1972246,1,7.0085053,49.119148,344.2518,1223236,1352899072,4.5849676,1
52,2,1,1,1,0,1,16,100,5.58,84,100,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,Hackney,Apartment,Private room,52.00,15,flexible,3.9512436,4,.69314718,.48045301,0,1,2.8332133,1,4.4308167,19.632135,86.986397,7056,592704,4.6051702,1
55,2,1,1,2,0,3,12,92,.92,389,100,House,Private room,strict,Real Bed,Hackney,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,Hackney,House,Private room,55.00,45,strict,4.0073333,4,.69314718,.48045301,0,1,2.5649493,1,5.9635792,35.564278,212.09038,151321,58863868,4.5217886,3
20,1,2,5,1,0,1,0,,,,100,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,Hackney,House,Private room,20.00,,flexible,2.9957323,1,0,0,1.6094379,2,0,0,,,,,,,1
32,2,1,1,1,8,2,17,91,2.22,229,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Hackney,Apartment,Private room,32.00,5,moderate,3.4657359,4,.69314718,.48045301,0,1,2.8903718,1,5.433722,29.525335,160.43246,52441,12008989,4.5108595,2
28,2,1.5,1,1,12,1,11,87,1.2,274,93,House,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,House,Private room,28.00,15,strict,3.3322046,4,.69314718,.48045301,0,1,2.4849067,1,5.6131282,31.507208,176.854,75076,20570824,4.4659081,1
200,5,1.5,5,4,0,2,8,98,1.14,210,100,House,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,200.00,40,strict,5.2983174,25,1.6094379,2.5902905,1.6094379,1,2.1972246,1,5.3471074,28.591558,152.88213,44100,9261000,4.5849676,2
99,3,1,1,2,20,3,5,84,.24,615,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,99.00,,strict,4.59512,9,1.0986123,1.206949,0,1,1.7917595,1,6.4216223,41.237232,264.80994,378225,232608368,4.4308167,3
32,1,1,1,1,0,4,1,100,.09,319,100,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,32.00,,flexible,3.4657359,1,0,0,0,1,.69314718,1,5.7651911,33.237427,191.62012,101761,32461760,4.6051702,3
100,2,1,1,1,30,3,2,90,.2,295,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,Hackney,Apartment,Entire home/apt,100.00,30,strict,4.6051702,4,.69314718,.48045301,0,1,1.0986123,1,5.6869755,32.34169,183.92639,87025,25672376,4.4998097,3
60,2,1,1,1,0,1,0,,,,,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,60.00,,flexible,4.0943446,4,.69314718,.48045301,0,1,0,0,,,,,,,1
30,2,1,1,1,0,3,6,97,.49,370,100,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,30.00,,flexible,3.4011974,4,.69314718,.48045301,0,1,1.9459101,1,5.9135032,34.969521,206.79236,136900,50653000,4.5747108,3
100,4,1,2,2,25,3,0,,,,,House,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,House,Entire home/apt,100.00,,flexible,4.6051702,16,1.3862944,1.9218121,.69314718,1,0,0,,,,,,,3
49,2,1,1,1,5,7,2,100,.09,686,,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,49.00,,strict,3.8918202,4,.69314718,.48045301,0,1,1.0986123,1,6.5308776,42.652363,278.55734,470596,322828864,4.6051702,3
163,1,2,1,1,0,1,0,,,,,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,163.00,,flexible,5.09375,1,0,0,0,2,0,0,,,,,,,1
34,2,1,1,1,8,1,1,,.13,236,100,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Private room,34.00,15,strict,3.5263605,4,.69314718,.48045301,0,1,.69314718,1,5.4638319,29.853458,163.11429,55696,13144256,,1
95,3,1,1,1,0,7,4,100,.16,744,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,95.00,60,strict,4.5538769,9,1.0986123,1.206949,0,1,1.6094379,1,6.612041,43.719086,289.07239,553536,411830784,4.6051702,3
45,2,1,1,1,0,1,30,99,1.07,839,63,House,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,House,Private room,45.00,15,moderate,3.8066626,4,.69314718,.48045301,0,1,3.4339871,1,6.7322106,45.322659,305.1217,703921,590589696,4.59512,1
150,5,3.5,3,5,20,2,0,,,,100,House,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,150.00,45,strict,5.0106354,25,1.6094379,2.5902905,1.0986123,2,0,0,,,,,,,2
294,8,2,3,1,0,3,1,20,.13,238,98,House,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,House,Entire home/apt,294.00,145,strict,5.6835799,64,2.0794415,4.3240771,1.0986123,2,.69314718,1,5.4722705,29.945744,163.87122,56644,13481272,2.9957323,3
50,3,1,2,2,10,4,10,100,.26,1156,100,Apartment,Entire home/apt,moderate,Real Bed,Hackney,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,50.00,40,moderate,3.9120231,9,1.0986123,1.206949,.69314718,1,2.3978953,1,7.052721,49.740875,350.8085,1336336,1544804352,4.6051702,3
199,6,1.5,5,1,0,7,0,,,,100,House,Entire home/apt,moderate,Real Bed,Hackney,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,199.00,,moderate,5.2933049,36,1.7917595,3.210402,1.6094379,1,0,0,,,,,,,3
40,2,1,1,1,0,1,2,90,2,20,100,Apartment,Private room,strict,Real Bed,Hackney,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,40.00,10,strict,3.6888795,4,.69314718,.48045301,0,1,1.0986123,1,2.9957323,8.974412,26.884935,400,8000,4.4998097,1
150,4,2,2,2,0,2,21,95,1.85,340,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,Hackney,Apartment,Private room,150.00,20,moderate,5.0106354,16,1.3862944,1.9218121,.69314718,2,3.0910425,1,5.8289456,33.976608,198.04779,115600,39304000,4.5538769,2
43,2,1,1,1,0,1,4,90,3.33,35,100,Apartment,Private room,strict,Real Bed,Hackney,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,43.00,10,strict,3.7612002,4,.69314718,.48045301,0,1,1.6094379,1,3.5553482,12.6405,44.94138,1225,42875,4.4998097,1
45,2,1,1,1,0,4,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,45.00,20,flexible,3.8066626,4,.69314718,.48045301,0,1,0,0,,,,,,,3
39,2,1,1,1,0,2,1,100,.36,83,100,Apartment,Private room,strict,Real Bed,Hackney,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Private room,39.00,30,strict,3.6635616,4,.69314718,.48045301,0,1,.69314718,1,4.4188404,19.52615,86.282944,6889,571787,4.6051702,2
39,2,1,,1,0,1,1,100,.65,45,100,House,Private room,flexible,Real Bed,Hackney,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,House,Private room,39.00,,flexible,3.6635616,4,.69314718,.48045301,,1,.69314718,1,3.8066626,14.49068,55.161129,2025,91125,4.6051702,1
250,6,2,3,4,25,3,8,98,.98,243,100,House,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,House,Entire home/apt,250.00,85,strict,5.521461,36,1.7917595,3.210402,1.0986123,2,2.1972246,1,5.4930615,30.173725,165.74612,59049,14348907,4.5849676,3
25,2,1,1,1,10,1,40,96,.8,1490,0,Apartment,Private room,moderate,Couch,Hackney,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,Hackney,Apartment,Private room,25.00,5,moderate,3.2188759,4,.69314718,.48045301,0,1,3.713572,1,7.3065314,53.385403,390.0621,2220100,3307949056,4.5643482,1
90,6,2,3,2,20,2,3,93,.64,139,67,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,90.00,30,strict,4.4998097,36,1.7917595,3.210402,1.0986123,2,1.3862944,1,4.934474,24.349033,120.14967,19321,2685619,4.5325994,2
45,2,1,1,1,0,1,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Private room,45.00,,flexible,3.8066626,4,.69314718,.48045301,0,1,0,0,,,,,,,1
30,2,1,1,1,0,3,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,Apartment,Private room,30.00,,flexible,3.4011974,4,.69314718,.48045301,0,1,0,0,,,,,,,3
140,6,3,2,1,20,7,1,100,.06,475,100,House,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,140.00,20,strict,4.9416423,36,1.7917595,3.210402,.69314718,2,.69314718,1,6.1633148,37.98645,234.12245,225625,107171872,4.6051702,3
40,2,1,1,1,15,1,53,94,4.13,384,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,Hackney,Apartment,Private room,40.00,8,moderate,3.6888795,4,.69314718,.48045301,0,1,3.9889841,2,5.9506426,35.410149,210.71313,147456,56623104,4.5432949,1
45,2,1,1,1,0,1,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,45.00,25,flexible,3.8066626,4,.69314718,.48045301,0,1,0,0,,,,,,,1
70,2,1,1,1,0,3,1,100,.05,573,,Apartment,Entire home/apt,moderate,Real Bed,Hackney,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,70.00,25,moderate,4.2484951,4,.69314718,.48045301,0,1,.69314718,1,6.3508859,40.333752,256.15506,328329,188132512,4.6051702,3
45,2,1,1,1,10,2,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,45.00,,flexible,3.8066626,4,.69314718,.48045301,0,1,0,0,,,,,,,2
79,4,1,2,2,10,2,9,93,1.08,248,100,Apartment,Entire home/apt,moderate,Real Bed,Hackney,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,79.00,20,moderate,4.3694477,16,1.3862944,1.9218121,.69314718,1,2.3025851,1,5.5134287,30.397896,167.59663,61504,15252992,4.5325994,2
25,1,1,1,1,0,1,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Hackney,Apartment,Private room,25.00,,flexible,3.2188759,1,0,0,0,1,0,0,,,,,,,1
50,2,1,1,1,0,1,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,50.00,,flexible,3.9120231,4,.69314718,.48045301,0,1,0,0,,,,,,,1
35,1,1,1,1,0,2,6,100,.33,536,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,35.00,,moderate,3.5553482,1,0,0,0,1,1.9459101,1,6.2841344,39.490345,248.16263,287296,153990656,4.6051702,2
56,2,1,1,1,0,3,35,89,2.45,427,100,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Hackney,Apartment,Entire home/apt,56.00,20,flexible,4.0253515,4,.69314718,.48045301,0,1,3.583519,1,6.0567842,36.684635,222.19092,182329,77854480,4.4886365,3
28,2,1,1,1,0,1,8,97,.44,540,100,House,Private room,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,28.00,20,strict,3.3322046,4,.69314718,.48045301,0,1,2.1972246,1,6.2915692,39.583843,249.04449,291600,157464000,4.5747108,1
39,2,1.5,1,2,10,2,3,47,.58,153,100,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,Apartment,Private room,39.00,15,strict,3.6635616,4,.69314718,.48045301,0,1,1.3862944,1,5.0304379,25.305305,127.29677,23409,3581577,3.8501475,2
45,2,1.5,1,1,5,3,2,90,.08,757,100,Apartment,Private room,moderate,Real Bed,Hackney,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,45.00,,moderate,3.8066626,4,.69314718,.48045301,0,1,1.0986123,1,6.6293631,43.948456,291.35025,573049,433798080,4.4998097,3
39,2,1,1,1,20,1,30,97,2.54,352,100,Apartment,Private room,moderate,Real Bed,Hackney,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,39.00,8,moderate,3.6635616,4,.69314718,.48045301,0,1,3.4339871,1,5.8636312,34.382172,201.60437,123904,43614208,4.5747108,1
120,2,1,1,1,0,5,0,,,,100,Apartment,Private room,moderate,Real Bed,Hackney,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,120.00,,moderate,4.7874918,4,.69314718,.48045301,0,1,0,0,,,,,,,3
35,2,1,1,1,30,3,76,89,1.69,1349,91,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,35.00,35,strict,3.5553482,4,.69314718,.48045301,0,1,4.3438053,2,7.207119,51.942566,374.35623,1819801,2454911488,4.4886365,3
73,2,1.5,1,2,25,1,0,,,,100,House,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,House,Private room,73.00,,strict,4.2904596,4,.69314718,.48045301,0,1,0,0,,,,,,,1
70,2,1,1,1,0,2,29,94,.9,970,100,Apartment,Entire home/apt,strict,Couch,Hackney,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,70.00,20,strict,4.2484951,4,.69314718,.48045301,0,1,3.4011974,1,6.877296,47.297199,325.27686,940900,912673024,4.5432949,2
80,2,2,1,1,0,1,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hackney,Apartment,Private room,80.00,,flexible,4.3820267,4,.69314718,.48045301,0,2,0,0,,,,,,,1
55,2,1,1,1,0,2,1,100,.12,239,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,55.00,,flexible,4.0073333,4,.69314718,.48045301,0,1,.69314718,1,5.4764633,29.99165,164.24817,57121,13651919,4.6051702,2
